Photo,Specimen,Species,Location,Sensillum_type,Olfactory_type,x,y,Number,Comments,,,,,,,,,,,,,,,,,,
Pyractomena borealis F2.tif,LACM Ent 574186,Pyractomena borealis,F2,olfactory,trichoid,565.833,398.5,6,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F3.tif,LACM Ent 574186,Pyractomena borealis,F3,olfactory,trichoid,661.167,192.5,1,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F3.tif,LACM Ent 574186,Pyractomena borealis,F3,olfactory,trichoid,542.167,188.167,2,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F3.tif,LACM Ent 574186,Pyractomena borealis,F3,olfactory,trichoid,603.5,199.167,3,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F3.tif,LACM Ent 574186,Pyractomena borealis,F3,olfactory,trichoid,661.5,237.167,4,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F3.tif,LACM Ent 574186,Pyractomena borealis,F3,olfactory,trichoid,616.5,285.167,5,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F3.tif,LACM Ent 574186,Pyractomena borealis,F3,olfactory,trichoid,537.167,511.5,6,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F4.tif,LACM Ent 574186,Pyractomena borealis,F4,mechano,NA,548.167,178.167,1,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F4.tif,LACM Ent 574186,Pyractomena borealis,F4,mechano,NA,574.833,199.167,2,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F4.tif,LACM Ent 574186,Pyractomena borealis,F4,mechano,NA,599.167,230.833,3,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F4.tif,LACM Ent 574186,Pyractomena borealis,F4,mechano,NA,611.5,254.5,4,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F4.tif,LACM Ent 574186,Pyractomena borealis,F4,mechano,NA,627.167,278.833,5,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F4.tif,LACM Ent 574186,Pyractomena borealis,F4,mechano,NA,515.167,217.5,6,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F4.tif,LACM Ent 574186,Pyractomena borealis,F4,mechano,NA,493.5,254.833,7,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F4.tif,LACM Ent 574186,Pyractomena borealis,F4,mechano,NA,537.167,242.5,8,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F4.tif,LACM Ent 574186,Pyractomena borealis,F4,mechano,NA,550.5,267.5,9,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F4.tif,LACM Ent 574186,Pyractomena borealis,F4,mechano,NA,580.5,273.167,10,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F4.tif,LACM Ent 574186,Pyractomena borealis,F4,mechano,NA,598.167,293.5,11,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F4.tif,LACM Ent 574186,Pyractomena borealis,F4,mechano,NA,505.5,272.167,12,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F4.tif,LACM Ent 574186,Pyractomena borealis,F4,mechano,NA,457.167,319.5,13,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F4.tif,LACM Ent 574186,Pyractomena borealis,F4,mechano,NA,483.167,327.5,14,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F4.tif,LACM Ent 574186,Pyractomena borealis,F4,mechano,NA,497.167,348.5,15,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F4.tif,LACM Ent 574186,Pyractomena borealis,F4,mechano,NA,527.833,326.167,16,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F4.tif,LACM Ent 574186,Pyractomena borealis,F4,mechano,NA,535.5,363.5,17,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F4.tif,LACM Ent 574186,Pyractomena borealis,F4,mechano,NA,556.833,348.167,18,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F4.tif,LACM Ent 574186,Pyractomena borealis,F4,mechano,NA,575.5,349.5,19,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F4.tif,LACM Ent 574186,Pyractomena borealis,F4,mechano,NA,561.5,308.167,20,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F4.tif,LACM Ent 574186,Pyractomena borealis,F4,mechano,NA,518.167,293.5,21,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F4.tif,LACM Ent 574186,Pyractomena borealis,F4,olfactory,trichoid,552.167,205.833,1,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F4.tif,LACM Ent 574186,Pyractomena borealis,F4,olfactory,trichoid,573.833,241.167,2,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F4.tif,LACM Ent 574186,Pyractomena borealis,F4,olfactory,trichoid,579.167,382.833,3,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F4.tif,LACM Ent 574186,Pyractomena borealis,F4,olfactory,trichoid,463.833,364.5,4,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F4.tif,LACM Ent 574186,Pyractomena borealis,F4,olfactory,trichoid,634.5,332.833,5,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,549.5,171,1,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,592,202,2,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,614.5,219,3,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,656.5,249.5,4,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,684,269,5,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,537.5,215,6,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,512.5,224.5,7,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,515.5,274,8,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,558.5,282.5,9,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,596,260.5,10,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,626,293.5,11,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,647.5,288,12,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,476,311,13,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,457.5,360.5,14,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,490,355,15,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,522,342.5,16,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,562.5,328.5,17,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,594.5,328,18,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,621.5,351.5,19,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,644.5,353.5,20,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,701,272.5,21,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,590,413.5,22,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,588,367.5,23,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,438,345.5,24,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,413,410.5,25,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,461,416.5,26,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,504,405.5,27,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,540,393,28,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,550.5,424,29,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,542,483.5,30,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,513,492.5,31,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,494,473.5,32,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,472.5,456,33,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,423,451.5,34,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,mechano,NA,390.5,460,35,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,olfactory,trichoid,561.5,195.5,1,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,olfactory,basiconica,546,255.5,2,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,olfactory,trichoid,626.5,262.5,3,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,olfactory,trichoid,600.5,285,4,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,olfactory,trichoid,657,315.5,5,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F5.tif,LACM Ent 574186,Pyractomena borealis,F5,olfactory,trichoid,680,308,6,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,655.833,195.167,1,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,606.833,202.833,2,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,588.833,197.833,3,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,598.833,234.833,4,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,600.833,259.5,5,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,654.833,289.167,6,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,708.833,276.167,7,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,661.833,333.167,8,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,644.833,320.833,9,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,575.833,367.167,10,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,555.5,251.167,11,green,,,,,,,,,,,,,,,,,,
