Photo,Specimen,Species,Location,Sensillum_type,Olfactory_type,x,y,Number,Comments
Aspisoma_sp_M_f1_xy.tif,NCC Ent 13,Aspisoma sp,F1,mechano,NA,266.755,130.992,1,yellow
Aspisoma_sp_M_f1_xy.tif,NCC Ent 13,Aspisoma sp,F1,mechano,NA,243.405,108.22,2,yellow
Aspisoma_sp_M_f1_xy.tif,NCC Ent 13,Aspisoma sp,F1,mechano,NA,411.844,230.103,3,yellow
Aspisoma_sp_M_f1_xy.tif,NCC Ent 13,Aspisoma sp,F1,mechano,NA,402.302,215.356,4,yellow
Aspisoma_sp_M_f1_xy.tif,NCC Ent 13,Aspisoma sp,F1,mechano,NA,381.482,204.079,5,yellow
Aspisoma_sp_M_f1_xy.tif,NCC Ent 13,Aspisoma sp,F1,mechano,NA,357.192,196.56,6,yellow
Aspisoma_sp_M_f1_xy.tif,NCC Ent 13,Aspisoma sp,F1,mechano,NA,331.384,180.222,7,yellow
Aspisoma_sp_M_f1_xy.tif,NCC Ent 13,Aspisoma sp,F1,mechano,NA,317.865,170.825,8,yellow
Aspisoma_sp_M_f1_xy.tif,NCC Ent 13,Aspisoma sp,F1,mechano,NA,296.467,170.246,9,yellow
Aspisoma_sp_M_f1_xy.tif,NCC Ent 13,Aspisoma sp,F1,mechano,NA,300.226,154.342,10,yellow
Aspisoma_sp_M_f1_xy.tif,NCC Ent 13,Aspisoma sp,F1,mechano,NA,282.298,143.932,11,yellow
Aspisoma_sp_M_f1_xy.tif,NCC Ent 13,Aspisoma sp,F1,mechano,NA,221.862,89.28,12,yellow
Aspisoma_sp_M_f1_xy.tif,NCC Ent 13,Aspisoma sp,F1,mechano,NA,217.814,94.196,13,yellow
Aspisoma_sp_M_f1_xy.tif,NCC Ent 13,Aspisoma sp,F1,mechano,NA,191.5,67.159,14,yellow
Aspisoma_sp_M_f1_xy.tif,NCC Ent 13,Aspisoma sp,F1,mechano,NA,176.463,65.713,15,yellow
Aspisoma_sp_M_f1_xy.tif,NCC Ent 13,Aspisoma sp,F1,mechano,NA,153.041,56.17,16,yellow
Aspisoma_sp_M_f1_xy.tif,NCC Ent 13,Aspisoma sp,F1,mechano,NA,188.608,93.906,17,yellow
