Photo,Specimen,Species,Location,Sensillum_type,Olfactory_type,x,y,Number,Comments,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,mechano,NA,124.336,149.496,25,yellow,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,mechano,NA,180.519,69.618,26,yellow,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,mechano,NA,193.466,82.565,27,yellow,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,mechano,NA,209.588,68.397,28,yellow,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,mechano,NA,202.26,104.794,29,yellow,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,mechano,NA,182.229,127.756,30,yellow,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,mechano,NA,193.221,160.733,31,yellow,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,mechano,NA,192.977,29.313,32,yellow,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,basiconica,17.832,96.733,1,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,basiconica,43.725,87.695,2,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,trichoid,17.344,128.489,3,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,trichoid,42.26,125.069,4,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,basiconica,68.885,114.565,5,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,basiconica,100.885,86.473,6,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,trichoid,98.198,53.74,7,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,basiconica,133.618,45.191,8,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,basiconica,110.168,12.702,9,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,trichoid,80.611,16.855,10,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,basiconica,56.672,26.137,11,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,trichoid,3.908,52.763,12,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,basiconica,124.092,123.603,13,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,basiconica,102.107,155.603,14,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,basiconica,153.649,120.183,15,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,basiconica,172.702,104.55,16,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,trichoid,148.275,93.313,17,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,trichoid,166.84,73.038,18,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,trichoid,146.809,56.183,19,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,trichoid,181.496,51.786,20,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,basiconica,196.885,45.191,21,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,basiconica,209.099,14.901,22,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,basiconica,190.779,8.55,23,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,basiconica,172.214,22.473,24,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,trichoid,153.16,20.763,25,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,trichoid,165.13,136.305,26,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,basiconica,190.29,107.969,27,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,basiconica,201.038,83.786,28,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,basiconica,210.321,40.55,29,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,basiconica,180.275,146.321,30,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,basiconica,157.557,161.466,31,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,basiconica,189.557,147.542,32,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,trichoid,177.099,166.107,33,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,trichoid,27.847,158.046,34,pink,,,,,,,,,,,,,,,,,,
l punctata f5L-xy.tif,LACM Ent 574191,Lucidota punctata,F5,olfactory,trichoid,47.389,162.198,35,pink,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,31.597,26.443,1,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,14.79,38.767,2,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,5.154,51.989,3,yellow,,,,,,,,,,,,,,,,,,
