Photo,Specimen,Species,Location,Sensillum_type,Olfactory_type,x,y,Number,Comments
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,103.66,183.413,12,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,86.383,170.355,13,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,71.919,156.092,14,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,104.061,81.963,15,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,142.833,97.834,16,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,143.235,106.07,17,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,94.419,127.767,18,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,103.861,122.142,19,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,115.512,108.079,20,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,143.838,133.793,21,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,163.525,127.566,22,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,102.856,154.686,23,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,127.767,173.57,24,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,152.878,190.445,25,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,137.811,150.065,26,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,170.958,168.347,27,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,183.815,152.476,28,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,196.672,189.842,29,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,227.007,204.306,30,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,267.587,168.547,31,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,236.047,153.28,32,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,228.413,139.016,33,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,205.712,109.486,34,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,249.306,125.356,35,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,274.417,208.324,36,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,272.006,196.069,37,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,287.475,127.767,38,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,295.51,144.641,39,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,296.515,160.11,40,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,311.983,206.114,41,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,297.318,184.217,42,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,362.005,179.396,43,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,351.559,162.521,44,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,346.336,150.065,45,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,362.206,144.039,46,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,396.559,173.369,47,yellow
