Photo,Specimen,Species,Location,Sensillum_type,Olfactory_type,x,y,Number,Comments,,,,,,,,,,,,,,,,,,
e simplex f4_xy.tif,LACM Ent 574194,Ellychnia simplex,F4,mechano,NA,258.682,172.738,4,orange,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,163.906,233.953,1,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,185.953,241.512,2,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,179.528,216,3,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,176.126,237.165,4,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,153.638,209.386,5,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,161.953,208.819,6,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,147.591,206.551,7,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,152.126,190.488,8,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,144,188.787,9,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,157.984,181.228,10,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,164.409,170.646,11,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,186.898,209.575,12,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,203.339,193.89,13,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,192.945,178.205,14,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,183.118,185.386,15,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,187.087,158.74,16,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,177.071,144,17,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,161.008,158.929,18,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,141.543,170.079,19,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,145.89,146.079,20,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,184.819,130.961,21,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,194.079,128.882,22,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,165.165,126.803,23,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,155.906,121.89,24,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,162.142,104.882,25,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,143.811,105.827,26,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,137.953,120.756,27,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,200.315,99.213,28,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,176.693,99.591,29,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,172.913,120.567,30,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,176.693,71.811,31,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,133.795,97.134,32,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,138.709,70.488,33,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,145.323,61.795,34,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,134.362,61.984,35,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,154.961,58.961,36,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,164.22,57.26,37,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,183.874,56.315,38,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,198.992,78.803,39,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,209.197,61.795,40,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,183.307,40.252,41,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,197.48,24.567,42,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,205.984,35.717,43,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,188.976,13.228,44,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,160.819,30.236,45,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,160.063,24,46,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,147.591,44.787,47,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,152.126,26.268,48,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,222.992,30.992,49,yellow,,,,,,,,,,,,,,,,,,
e simplex f5_xy.tif,LACM Ent 574194,Ellychnia simplex,F5,mechano,NA,225.26,20.787,50,yellow,,,,,,,,,,,,,,,,,,
